transaction_id,account_id,timestamp,amount,txn_type,category,channel,is_fraud
TXN1073385,ACC202542,2025-10-06 04:08:39.406183243,144.56,Debit,Salary,Mobile App,0
TXN1117133,ACC202941,2025-05-27 04:45:56.603625298,95.78,Debit,Groceries,Mobile App,0
TXN1093582,ACC202663,2024-11-03 08:45:38.257441998,97.32,Debit,Deposit,ATM,0
TXN1004162,ACC204030,2026-02-26 02:42:51.376954317,51.53,Credit,Withdrawal,Branch,0
TXN1106288,ACC202033,2026-06-05 01:29:47.549620628,296.9,Credit,Utilities,Mobile App,0
TXN1116369,ACC202331,2026-05-16 15:12:40.238914013,139.71,Debit,Utilities,Branch,0
TXN1067133,ACC201003,2025-09-07 01:38:30.579089165,1921.52,Credit,Rent,POS,0
TXN1012950,ACC200625,2024-03-29 19:46:04.728267670,293.63,Debit,Insurance,Online,0
TXN1053945,ACC201270,2024-08-21 05:52:41.168520689,233.32,Credit,Groceries,Mobile App,0
TXN1023940,ACC202845,2024-08-04 09:13:46.278627634,157.5,Credit,Medical,POS,0
TXN1047629,ACC201786,2024-09-06 17:00:58.111514568,758.62,Debit,Utilities,Online,0
TXN1002116,ACC202285,2024-04-17 09:47:16.759835482,323.83,Debit,Medical,Branch,0
TXN1006820,ACC204986,2024-08-31 19:31:28.634337902,76.37,Debit,Loan Repayment,POS,0
TXN1016781,ACC200735,2024-01-11 18:22:59.271755457,199.75,Debit,Insurance,POS,0
TXN1056317,ACC200122,2024-03-07 23:47:46.013020754,92.65,Debit,Education,Mobile App,0
TXN1050699,ACC205573,2025-08-01 13:34:12.131080865,400.39,Credit,Restaurant,Mobile App,0
TXN1058096,ACC200465,2024-03-14 19:44:15.040561199,59.84,Credit,Restaurant,Online,0
TXN1091787,ACC200215,2026-01-04 11:06:22.701992512,435.16,Debit,Fuel,POS,0
TXN1041132,ACC205066,2026-07-06 06:22:34.902894735,62.23,Credit,Deposit,Mobile App,0
TXN1105031,ACC202535,2025-10-16 15:47:34.726912737,69.63,Debit,Fuel,Online,0
TXN1115384,ACC206580,2025-05-07 22:40:26.290320396,79.62,Debit,Fuel,Mobile App,0
TXN1078157,ACC203646,2026-07-03 03:24:00.655345440,54.19,Debit,Transfer,Branch,0
TXN1086882,ACC203489,2024-12-05 06:57:03.594382524,413.9,Debit,Rent,ATM,0
TXN1077286,ACC203592,2026-04-01 20:43:49.648119211,162.55,Credit,Rent,Mobile App,0
TXN1013206,ACC201045,2024-12-26 16:02:12.025648832,138.53,Credit,Education,ATM,0
TXN1114488,ACC206789,2024-05-16 14:47:56.079546213,989.86,Debit,Utilities,Branch,0
TXN1094068,ACC203690,2025-01-02 23:48:27.109497547,191.25,Debit,Fuel,ATM,0
TXN1048976,ACC205628,2024-01-20 04:01:25.079653502,1056.41,Debit,Deposit,ATM,0
TXN1006391,ACC203081,2026-04-13 18:46:59.352339745,629.86,Debit,Insurance,POS,0
TXN1109676,ACC204225,2024-07-02 19:25:04.518273830,478.44,Credit,Withdrawal,ATM,0
TXN1097125,ACC203634,2025-02-03 12:42:22.161853313,,Credit,Loan Repayment,POS,0
TXN1073977,ACC202094,2024-01-07 23:07:02.595559359,54.27,Debit,Deposit,POS,0
TXN1018362,ACC200374,2025-03-13 05:25:50.633583069,613.37,Debit,Deposit,POS,0
TXN1027711,ACC204899,2024-03-23 23:15:27.120214701,,Debit,Online Shopping,Branch,0
TXN1009869,ACC201823,2024-05-31 17:53:44.242630005,92.02,Credit,Insurance,Mobile App,0
TXN1019479,ACC204151,2024-12-04 00:52:07.545389414,31.91,Debit,Withdrawal,Mobile App,0
TXN1086564,ACC203932,2025-11-15 05:42:16.519478797,338.22,Debit,Deposit,Branch,0
TXN1013555,ACC202028,2024-06-21 18:42:14.590943575,95.3,Debit,Fuel,Online,0
TXN1101209,ACC204124,2026-01-23 03:36:21.442102432,200.27,Debit,Education,ATM,0
TXN1038659,ACC203635,2024-12-16 02:22:43.786419868,526.89,Debit,Withdrawal,ATM,0
TXN1103834,ACC206910,2024-07-05 06:26:18.081303596,28.06,Debit,Withdrawal,Mobile App,0
TXN1091457,ACC203116,2025-06-29 15:39:08.992171049,170.82,Debit,Transfer,Mobile App,0
TXN1054061,ACC200141,2024-10-14 12:28:46.334008932,1354.58,Debit,Salary,Branch,0
TXN1103654,ACC201247,2025-08-14 06:17:21.017346621,475.36,Debit,Withdrawal,Branch,0
TXN1099503,ACC202159,2024-04-28 13:12:48.659673214,1892.1,Credit,Fuel,Branch,0
TXN1036590,ACC202649,2024-03-02 00:20:01.639536381,248.59,Debit,Education,POS,0
TXN1085999,ACC203908,2026-04-22 07:03:38.622103691,247.77,Credit,Fuel,POS,0
TXN1107778,ACC204410,2025-06-08 22:33:14.665792465,116.93,Debit,Rent,Online,0
TXN1102968,ACC204919,2026-01-26 04:27:25.242032290,787.75,Debit,Entertainment,Online,0
TXN1021886,ACC205802,2025-08-24 20:53:42.197632551,448.83,Debit,Groceries,Branch,0
TXN1047390,ACC203949,2025-03-05 14:56:26.573720694,697.73,Credit,Loan Repayment,ATM,0
TXN1016320,ACC205220,2025-05-07 15:49:18.502882004,565.68,Debit,Rent,POS,0
TXN1040187,ACC203455,2026-04-07 12:38:58.887197256,107.98,Credit,Fuel,Branch,0
TXN1015503,ACC205028,2024-01-11 21:26:57.978247881,81.61,Debit,Deposit,Mobile App,0
TXN1101613,ACC204769,2025-02-07 08:53:03.960660458,340.41,Debit,Online Shopping,Online,0
TXN1064421,ACC204548,2025-05-08 12:39:33.115141153,277.26,Debit,Entertainment,ATM,0
TXN1008743,ACC202634,2025-10-26 15:56:50.611927986,610.98,Credit,Fuel,Online,0
TXN1042392,ACC205873,2025-01-20 18:00:09.415221930,167.8,Debit,Deposit,ATM,0
TXN1056665,ACC201082,2025-07-04 20:41:35.819936752,134.65,Credit,Restaurant,Online,0
TXN1072204,ACC203275,2024-06-29 01:07:01.444100380,224.76,Credit,Entertainment,Branch,0
TXN1030667,ACC202212,2025-02-09 13:56:48.817382812,323.83,Credit,Fuel,Mobile App,0
TXN1109547,ACC206051,2025-01-31 22:29:00.132103682,286.67,Debit,Utilities,Branch,0
TXN1074751,ACC201616,2026-04-21 01:24:23.920390368,844.88,Credit,Transfer,Mobile App,0
TXN1000788,ACC202470,2024-09-20 19:44:55.527514218,564.53,Credit,Transfer,Mobile App,0
TXN1040609,ACC206176,2026-04-19 15:33:11.106799841,524.81,Debit,Restaurant,POS,0
TXN1046480,ACC201554,2024-09-06 12:51:08.559758902,128.04,Debit,Entertainment,Branch,0
TXN1021384,ACC204905,2024-09-29 14:55:29.675723553,140.17,Debit,Education,Online,0
TXN1076279,ACC201709,2024-06-21 05:20:02.267577410,285.15,Credit,Medical,ATM,0
TXN1109950,ACC201420,2025-12-07 15:08:46.226846218,204.97,Credit,Rent,Online,0
TXN1019924,ACC201291,2024-05-18 00:47:22.438965321,250.91,Credit,Online Shopping,Online,0
TXN1082492,ACC200219,2025-02-18 05:59:23.486322641,129.08,Debit,Transfer,Online,0
TXN1055786,ACC203535,2024-02-08 23:54:06.764852524,104.57,Debit,Deposit,POS,0
TXN1054365,ACC206630,2026-06-13 18:19:02.148109913,332.89,Credit,Insurance,ATM,0
TXN1041146,ACC205010,2026-06-15 13:00:47.921396255,368.16,Credit,Withdrawal,Online,0
TXN1102967,ACC201147,2024-04-21 16:13:19.132573128,71.77,Debit,Rent,Online,0
TXN1098927,ACC202415,2026-08-09 01:36:15.853914738,2041.22,Debit,Rent,POS,0
TXN1017590,ACC203481,2024-06-05 19:31:04.565630674,728.02,Credit,Groceries,POS,0
TXN1028130,ACC202141,2025-08-05 05:14:52.164212465,974.89,Credit,Utilities,Branch,0
TXN1009539,ACC204320,2024-12-27 04:40:55.395332098,80.68,Credit,Insurance,POS,0
TXN1094594,ACC201205,2026-02-01 23:20:18.628363132,1303.03,Credit,Rent,Branch,0
TXN1113770,ACC200870,2024-09-10 00:35:04.245353460,469.24,Credit,Medical,Branch,0
TXN1025501,ACC206128,2026-01-14 19:36:27.724590540,139.2,Debit,Medical,POS,0
TXN1019011,ACC205307,2025-06-02 08:36:03.561770439,162.65,Debit,,Branch,0
TXN1102436,ACC203099,2026-08-01 10:14:21.946195602,40.19,Debit,Groceries,Mobile App,0
TXN1043610,ACC204547,2024-12-15 22:46:34.406062126,115.18,Debit,Salary,ATM,0
TXN1093745,ACC205729,2026-07-22 15:25:59.403253317,68.5,Credit,Insurance,ATM,0
TXN1049252,ACC200742,2024-12-21 20:39:59.759193182,140.27,Credit,Salary,POS,0
TXN1047953,ACC206778,2024-11-02 10:58:32.015797615,428.66,Credit,Entertainment,POS,0
TXN1101274,ACC204755,2024-05-16 10:28:43.569272757,199.94,Credit,Entertainment,POS,0
TXN1108032,ACC200176,2025-10-09 12:39:54.207800865,368.94,Debit,Medical,ATM,0
TXN1032804,ACC202541,2024-01-24 12:25:03.796637058,23.04,Debit,Deposit,ATM,0
TXN1073245,ACC200713,2026-01-02 16:42:56.111551046,82.54,Credit,Loan Repayment,Online,0
TXN1027794,ACC200195,2024-04-14 10:46:36.969862223,96.46,Debit,Loan Repayment,ATM,0
TXN1112031,ACC203799,2025-05-20 21:51:07.762753248,59.96,Debit,Rent,Mobile App,0
TXN1025085,ACC206098,2025-01-29 07:57:56.218031168,278.86,Debit,,Branch,0
TXN1012896,ACC203636,2025-03-22 15:35:39.946263313,436.92,Debit,Withdrawal,POS,0
TXN1083544,ACC205498,2026-04-28 07:16:39.336760044,228.41,Debit,Transfer,Branch,0
TXN1003780,ACC201271,2026-06-16 14:25:34.249319553,682.55,Debit,Fuel,POS,0
TXN1055315,ACC202070,2024-02-01 04:43:38.519439220,683.75,Credit,Loan Repayment,Mobile App,0
TXN1104363,ACC202072,2024-07-16 06:15:04.501080989,295.56,Debit,Utilities,Online,0
TXN1056964,ACC201039,2025-10-05 08:38:34.253703833,145.14,Debit,Restaurant,ATM,0
TXN1015352,ACC201970,2024-02-05 05:30:29.693156004,147.88,Debit,Groceries,ATM,0
TXN1062166,ACC200588,2025-06-20 14:28:42.912448645,,Credit,Salary,POS,0
TXN1085947,ACC206853,2026-04-14 16:57:09.576099634,210.81,Credit,Rent,Mobile App,0
TXN1084356,ACC202594,2026-03-07 05:22:25.896225691,73.23,Credit,Education,Online,0
TXN1010633,ACC204115,2025-07-29 17:17:40.096612215,73.23,Debit,Transfer,ATM,0
TXN1094858,ACC201486,2025-05-16 12:30:54.668396950,90.83,Debit,Withdrawal,Online,0
TXN1023275,ACC206676,2025-02-27 18:27:24.015036106,260.82,Debit,Medical,Branch,0
TXN1053883,ACC202862,2025-09-17 10:13:52.827101231,34.4,Debit,Entertainment,ATM,0
TXN1115285,ACC201392,2026-07-25 07:25:18.387755871,502.8,Credit,Groceries,Mobile App,0
TXN1027646,ACC203034,2024-04-10 13:38:52.748010635,473.27,Credit,Medical,ATM,0
TXN1045036,ACC205447,2025-11-05 10:34:32.283401966,5559.92,Credit,Transfer,Mobile App,0
TXN1025154,ACC202964,2024-11-29 18:52:46.055635691,169.87,Debit,Transfer,Mobile App,0
TXN1000772,ACC200692,2024-09-22 04:08:45.319067001,461.62,Debit,Education,Branch,0
TXN1090882,ACC200166,2026-04-30 12:31:23.608370781,489.16,Debit,Withdrawal,POS,0
TXN1047004,ACC205539,2025-05-21 07:36:19.520883322,3094.08,Debit,Medical,Online,0
TXN1113760,ACC205557,2024-05-27 15:52:24.106855631,431.94,Debit,Restaurant,Mobile App,0
TXN1037346,ACC200824,2024-10-27 14:04:27.353106260,126.39,Debit,Restaurant,Mobile App,0
TXN1072710,ACC201582,2026-05-25 00:57:34.532883405,162.65,Debit,Medical,ATM,0
TXN1034243,ACC204220,2025-09-24 16:22:46.415584803,127.47,Credit,Salary,ATM,0
TXN1068122,ACC205366,2025-06-08 11:37:05.982436419,175.75,Credit,Transfer,Branch,0
TXN1086424,ACC205965,2026-02-07 02:41:38.882495403,509.58,Debit,Restaurant,Branch,0
TXN1007404,ACC206959,2024-06-01 05:50:35.030103445,,Debit,Fuel,Branch,0
TXN1072440,ACC205962,2025-12-31 00:30:18.742315531,150.9,Credit,Loan Repayment,Online,0
TXN1086385,ACC204626,2025-12-22 11:16:44.366809368,137.67,Debit,Groceries,Online,0
TXN1082221,ACC202479,2026-07-31 13:49:22.812016487,104.98,Credit,Transfer,ATM,0
TXN1003171,ACC200579,2026-03-10 19:56:07.678035975,572.29,Credit,Loan Repayment,POS,0
TXN1112666,ACC204284,2026-02-08 12:13:31.511038780,424.86,Credit,Online Shopping,Mobile App,0
TXN1063540,ACC203618,2026-03-08 02:07:43.871346712,1005.5,Debit,Withdrawal,Branch,0
TXN1113974,ACC203825,2026-06-21 23:18:15.046779871,88.71,Debit,Entertainment,ATM,0
TXN1051972,ACC201344,2024-05-09 19:29:58.375946522,279.48,Debit,Medical,ATM,0
TXN1064126,ACC203791,2024-10-14 20:06:10.918299198,,Debit,Deposit,Online,0
TXN1100551,ACC201340,2025-06-14 17:14:31.298821926,137.03,Debit,Medical,Mobile App,0
TXN1094082,ACC205521,2025-04-09 02:31:44.629803658,581.2,Debit,Withdrawal,Online,0
TXN1029161,ACC202782,2025-03-05 10:14:57.320686817,62.64,Credit,Rent,ATM,0
TXN1106150,ACC201376,2024-10-24 22:47:25.855329514,1064.76,Debit,Withdrawal,Online,0
TXN1013503,ACC205215,2026-07-30 09:08:13.437033176,363.7,Credit,Deposit,ATM,0
TXN1091278,ACC201216,2024-02-12 12:42:48.509390354,202.04,Credit,Loan Repayment,Mobile App,0
TXN1081833,ACC200173,2025-03-11 08:01:48.153008938,47.08,Debit,Restaurant,ATM,0
TXN1075182,ACC206051,2026-06-04 12:13:18.616931438,449.1,Debit,Medical,Mobile App,0
TXN1076517,ACC200592,2024-07-09 00:16:53.450342178,1272.08,Debit,Transfer,POS,0
TXN1091263,ACC202601,2024-01-28 21:39:53.956542492,49.63,Debit,Groceries,Mobile App,0
TXN1065374,ACC202799,2026-06-26 08:47:12.653572083,170.88,Credit,Rent,Branch,0
TXN1052725,ACC206056,2026-02-22 21:59:19.042434216,147.84,Debit,Restaurant,ATM,0
TXN1114678,ACC203995,2024-10-12 11:12:52.740750074,197.18,Credit,Restaurant,Online,0
TXN1076328,ACC202573,2025-02-22 22:29:16.094450474,532.7,Debit,Entertainment,POS,0
TXN1063298,ACC204418,2024-11-03 22:32:34.451933622,680.01,Debit,Online Shopping,Branch,0
TXN1003240,ACC204975,2024-09-10 10:21:26.302926302,23.26,Debit,Online Shopping,POS,0
TXN1064643,ACC200693,2025-02-19 02:44:25.356881142,1017.96,Credit,Utilities,Online,0
TXN1035730,ACC203548,2026-01-04 14:31:20.694410563,164.69,Credit,Restaurant,Branch,0
TXN1080258,ACC206452,2025-11-15 16:31:02.777276754,216.77,Credit,Education,Branch,0
TXN1003851,ACC200038,2024-11-14 02:34:32.041989326,163.52,Debit,Restaurant,Mobile App,0
TXN1067160,ACC204936,2025-07-23 06:34:14.818773270,242.92,Credit,Loan Repayment,Online,0
TXN1101972,ACC203094,2025-04-02 10:28:31.454762697,300.91,Debit,Utilities,Branch,0
TXN1029296,ACC206376,2025-10-03 11:03:17.142763376,89.75,Debit,Restaurant,POS,0
TXN1027845,ACC202744,2024-09-06 16:15:22.033340930,363.37,Debit,Salary,Online,0
TXN1118689,ACC205881,2024-10-11 17:07:20.571485758,163.5,Debit,Withdrawal,POS,0
TXN1057930,ACC206837,2025-09-10 17:59:32.327965975,247.74,Debit,Transfer,Online,0
TXN1001460,ACC202527,2026-02-06 21:02:54.189765453,216.01,Debit,Online Shopping,Branch,0
TXN1036580,ACC204910,2024-04-10 17:36:32.087777615,189.42,Debit,Insurance,ATM,0
TXN1102461,ACC205478,2025-04-17 03:30:20.326967239,629.72,Debit,Salary,Online,0
TXN1083362,ACC203827,2025-04-04 01:34:20.262431621,54.16,Debit,Medical,ATM,0
TXN1010171,ACC201853,2024-10-04 15:16:08.029609203,271.85,Credit,Salary,ATM,0
TXN1116042,ACC203922,2024-09-19 00:54:41.002861500,196.93,Debit,Medical,ATM,0
TXN1119120,ACC204406,2024-05-07 06:35:16.234304428,2134.66,Debit,Groceries,Online,0
TXN1020314,ACC204932,2025-06-15 22:09:31.669408321,1811.78,Debit,Transfer,POS,0
TXN1065619,ACC201291,2025-05-09 19:53:00.343877554,582.16,Debit,Entertainment,ATM,0
TXN1058063,ACC206574,2024-06-10 09:01:52.654202700,2037.57,Debit,Medical,ATM,0
TXN1110028,ACC200023,2025-09-18 03:50:49.582011223,180.11,Credit,Insurance,Mobile App,0
TXN1073201,ACC201557,2026-03-14 14:49:18.470813513,100.57,Debit,Insurance,Online,0
TXN1038771,ACC200674,2026-06-19 00:52:09.798353672,3169.69,Credit,Entertainment,Online,0
TXN1018956,ACC200883,2025-04-29 23:43:20.020021915,671.0,Debit,Entertainment,ATM,0
TXN1058056,ACC204861,2025-09-09 09:36:50.055617809,189.72,Credit,Salary,Mobile App,0
TXN1090938,ACC203125,2025-12-13 02:55:04.251076221,77.91,Debit,Fuel,Online,0
TXN1019731,ACC200556,2025-05-07 21:57:33.503524541,1630.29,Debit,Education,Mobile App,0
TXN1036492,ACC202215,2025-04-14 07:44:36.708202600,36.7,Debit,Education,Online,0
TXN1113565,ACC206531,2024-02-08 13:27:52.998818636,599.82,Debit,Loan Repayment,ATM,0
TXN1066896,ACC204359,2024-04-30 19:18:12.889677525,87.13,Debit,Deposit,POS,0
TXN1043938,ACC200717,2026-04-02 15:47:07.402091026,151.6,Credit,Education,Mobile App,0
TXN1002910,ACC201263,2024-05-22 03:52:05.968592167,231.04,Debit,Entertainment,ATM,0
TXN1039010,ACC206795,2024-08-03 11:09:48.560125828,-55.98,Credit,Groceries,ATM,0
TXN1023651,ACC205845,2026-05-04 21:17:36.071226835,166.17,Debit,Deposit,ATM,0
TXN1049543,ACC203159,2025-04-05 21:12:22.097778797,545.78,Debit,Education,Online,0
TXN1108468,ACC202005,2025-12-25 21:39:11.967559338,318.02,Debit,Deposit,ATM,0
TXN1026362,ACC200838,2026-01-18 14:43:01.471994638,1146.52,Credit,Education,Branch,0
TXN1028773,ACC202582,2025-06-30 00:37:27.392364025,195.38,Debit,Fuel,POS,0
TXN1116164,ACC202555,2025-06-08 08:16:32.030235529,148.33,Debit,Loan Repayment,Branch,0
TXN1010851,ACC200509,2026-05-15 19:50:18.098566771,552.85,Debit,Fuel,Mobile App,0
TXN1044187,ACC204453,2025-05-11 08:02:24.852662802,359.87,Debit,Insurance,ATM,0
TXN1117486,ACC205092,2024-10-12 02:56:41.787525654,322.77,Debit,Medical,Branch,0
TXN1071922,ACC201680,2025-10-21 15:08:39.151000261,1809.63,Debit,Groceries,Online,0
TXN1053685,ACC204804,2026-05-05 08:39:05.560913086,272.72,Credit,Transfer,ATM,0
TXN1073272,ACC205619,2026-06-17 02:05:55.623874187,165.76,Debit,Online Shopping,POS,0
TXN1080392,ACC202805,2025-04-09 02:44:29.293500900,369.77,Credit,Entertainment,ATM,0
TXN1002746,ACC200078,2026-06-28 12:28:20.129809380,123.99,Debit,Deposit,POS,0
TXN1119454,ACC201985,2024-09-04 11:12:25.581601620,96.73,Credit,Utilities,Mobile App,0
TXN1052800,ACC202987,2024-01-08 08:35:46.093848944,1070.87,Debit,Deposit,Mobile App,0
TXN1104707,ACC202201,2025-12-23 02:29:07.170983791,133.99,Debit,Medical,POS,0
TXN1110544,ACC201679,2024-12-29 13:05:31.671027899,436.19,Debit,Online Shopping,POS,0
TXN1095296,ACC203410,2024-05-20 17:45:35.958397627,93.95,Credit,Loan Repayment,Mobile App,0
TXN1022448,ACC206094,2024-10-14 02:37:37.981606960,185.04,Debit,,Branch,0
TXN1049466,ACC206186,2025-06-13 16:56:56.345710516,313.35,Debit,Salary,Mobile App,0
TXN1011251,ACC201928,2025-03-31 04:43:21.379778624,235.25,Credit,Loan Repayment,Mobile App,0
TXN1066873,ACC201152,2024-01-01 17:53:03.654834509,367.32,Credit,Rent,ATM,0
TXN1083266,ACC205677,2024-03-18 05:48:00.017149925,517.65,Debit,Groceries,POS,0
TXN1039299,ACC202589,2026-02-28 13:34:06.503484010,50.9,Debit,Groceries,Online,0
TXN1042714,ACC206489,2025-02-13 21:32:59.873592854,293.39,Credit,Restaurant,Mobile App,0
TXN1088809,ACC201229,2024-04-17 08:29:22.483554840,493.23,Credit,Utilities,ATM,0
TXN1008913,ACC202082,2024-09-16 07:35:57.794627190,263.81,Credit,Deposit,POS,0
TXN1058158,ACC202626,2025-09-03 17:20:31.629931211,786.95,Debit,Withdrawal,ATM,0
TXN1096057,ACC206012,2025-07-17 22:39:25.304865837,1645.62,Debit,Medical,Online,0
TXN1097376,ACC201216,2024-06-05 23:22:09.761224031,1242.84,Debit,Insurance,POS,0
TXN1020707,ACC204233,2024-03-10 19:38:48.111167431,490.23,Debit,Groceries,ATM,0
TXN1017209,ACC206871,2024-10-24 19:57:00.805569887,214.3,Credit,Withdrawal,Branch,0
TXN1064091,ACC201230,2026-01-06 03:26:15.762966633,376.02,Credit,Loan Repayment,Branch,0
TXN1056692,ACC205294,2024-05-19 21:33:32.445603132,95.74,Debit,Online Shopping,ATM,0
TXN1099956,ACC202897,2025-11-17 00:59:40.361177206,238.17,Debit,Education,POS,0
TXN1026796,ACC204364,2026-04-04 21:55:28.800872326,88.16,Credit,Education,Online,0
TXN1028533,ACC201705,2025-04-14 22:24:21.027133703,249.14,Debit,Insurance,POS,0
TXN1100313,ACC200970,2024-02-16 18:26:24.426044464,796.49,Debit,Restaurant,Mobile App,0
TXN1006293,ACC206737,2025-07-02 14:56:26.887303591,1611.84,Credit,Education,ATM,0
TXN1113661,ACC202988,2025-08-20 01:48:36.865547895,149.1,Debit,Salary,Branch,0
TXN1019707,ACC205230,2024-10-09 00:39:47.537612200,43.5,Debit,Rent,Online,0
TXN1035811,ACC204084,2025-03-18 12:57:00.869510412,272.03,Debit,Restaurant,Mobile App,0
TXN1064770,ACC204761,2025-11-12 17:49:37.210603952,329.2,Debit,Transfer,ATM,0
TXN1006106,ACC201707,2025-06-23 07:46:38.345836878,74.22,Credit,Deposit,POS,0
TXN1001930,ACC206785,2025-06-08 19:22:06.078380823,27.29,Credit,Utilities,ATM,0
TXN1075716,ACC201226,2025-12-03 19:27:54.787388325,167.59,Credit,Restaurant,ATM,0
TXN1021963,ACC204470,2026-08-10 17:42:36.551424742,56.33,Credit,Groceries,Mobile App,0
TXN1040932,ACC200189,2025-12-11 10:26:57.213240862,680.12,Debit,Insurance,Mobile App,0
TXN1012158,ACC201610,2024-12-28 08:11:18.680669785,2054.09,Debit,Deposit,ATM,0
TXN1032260,ACC206531,2024-01-06 15:55:13.112586498,66.98,Credit,Salary,Mobile App,0
TXN1035925,ACC206394,2024-06-03 04:39:32.951570034,300.48,Debit,Online Shopping,Mobile App,0
TXN1044050,ACC202724,2024-04-23 14:21:38.715126276,475.71,Debit,Utilities,ATM,0
TXN1116914,ACC205820,2025-09-20 13:08:42.025791883,17.5,Credit,Insurance,Online,0
TXN1057287,ACC200252,2024-01-20 20:49:14.779294729,96.49,Debit,Insurance,Branch,0
TXN1069496,ACC201945,2025-01-07 07:44:16.270926714,195.23,Debit,Insurance,Online,0
TXN1116406,ACC206611,2024-12-12 15:14:27.034143448,26.55,Debit,Loan Repayment,Mobile App,0
TXN1116235,ACC203142,2025-05-23 00:44:59.046529293,274.67,Credit,Loan Repayment,Branch,0
TXN1002725,ACC205159,2025-02-01 16:17:32.733710051,137.78,Debit,Groceries,Mobile App,0
TXN1022003,ACC206732,2024-07-06 20:06:51.427940130,323.29,Debit,Fuel,Mobile App,0
TXN1097165,ACC200845,2024-07-24 02:10:24.947092772,1622.87,Debit,Online Shopping,Online,0
TXN1016215,ACC201567,2025-10-31 00:28:02.721018791,133.81,Debit,,Online,0
TXN1009981,ACC205632,2025-11-28 12:43:34.314222097,199.21,Debit,Deposit,POS,0
TXN1079740,ACC202448,2024-12-31 02:13:59.796736240,136.28,Debit,Rent,POS,0
TXN1074520,ACC201031,2024-04-24 21:58:38.487703085,1939.8,Debit,Education,ATM,0
TXN1109977,ACC205715,2025-02-08 15:03:23.617689610,521.74,Debit,Entertainment,Online,0
TXN1058254,ACC203925,2025-07-19 08:59:05.789359331,1640.38,Credit,Entertainment,Mobile App,0
TXN1020756,ACC203850,2024-01-08 07:38:09.412085772,244.35,Credit,Groceries,Mobile App,0
TXN1033333,ACC201380,2025-10-13 17:34:04.009770870,116.11,Debit,Groceries,Mobile App,0
TXN1023661,ACC204861,2024-08-25 16:50:00.168584108,141.18,Debit,Transfer,POS,0
TXN1061731,ACC200111,2024-12-02 14:25:38.741065264,246.9,Credit,Restaurant,Branch,0
TXN1107940,ACC204155,2025-06-29 17:16:21.565987110,228.6,Credit,Education,Branch,0
TXN1066795,ACC200643,2026-06-08 11:12:08.211153030,89.46,Credit,Salary,Mobile App,0
TXN1036963,ACC204821,2026-05-21 20:40:04.052864313,822.85,Debit,Withdrawal,ATM,0
TXN1119519,ACC205480,2026-07-10 05:51:25.942978621,155.91,Credit,Groceries,Mobile App,0
TXN1071387,ACC201656,2025-12-27 21:46:39.179788828,414.25,Debit,Rent,Branch,0
TXN1037575,ACC200019,2024-02-16 15:11:56.522909880,126.17,Credit,Rent,Online,0
TXN1010237,ACC201445,2024-11-20 11:54:21.625322342,248.12,Debit,Deposit,POS,0
TXN1006646,ACC201586,2024-01-19 23:54:31.031254530,150.9,Debit,Online Shopping,POS,0
TXN1057292,ACC205501,2025-10-04 21:48:11.478377342,423.75,Debit,Rent,Mobile App,0
TXN1073412,ACC203118,2025-09-23 00:51:07.159421682,623.21,Debit,Restaurant,Branch,0
TXN1027901,ACC205890,2026-05-23 13:36:00.929666996,275.56,Credit,Fuel,Branch,0
TXN1090192,ACC204764,2024-08-16 02:36:03.009288073,432.93,Debit,Medical,Branch,0
TXN1004344,ACC203040,2026-07-08 06:34:26.816706181,23.34,Debit,Insurance,POS,0
TXN1114264,ACC204338,2025-01-16 11:52:45.930671453,271.44,Debit,Restaurant,Branch,0
TXN1053501,ACC201925,2024-10-18 18:16:43.266755819,472.67,Debit,Deposit,POS,0
TXN1105564,ACC201976,2024-12-20 00:04:43.888346672,323.69,Credit,Insurance,Online,0
TXN1014533,ACC205533,2024-02-23 19:02:37.856809139,662.84,Debit,Rent,Branch,0
TXN1111874,ACC206731,2024-01-24 16:42:09.507261753,225.01,Debit,Rent,Branch,0
TXN1008687,ACC206121,2024-10-09 07:35:43.113188744,849.24,Debit,Salary,Mobile App,0
TXN1064944,ACC203541,2025-09-23 00:37:04.390080214,24.06,Debit,Insurance,Branch,0
TXN1052570,ACC205629,2025-05-30 15:39:54.678051710,848.72,Debit,Deposit,Mobile App,0
TXN1058443,ACC205426,2025-11-05 02:17:30.807844400,97.66,Debit,Groceries,Online,0
TXN1119098,ACC203365,2025-03-05 01:33:56.590977669,1245.47,Credit,Withdrawal,Online,0
TXN1073431,ACC200255,2025-02-08 01:20:56.766612291,238.42,Debit,Entertainment,Online,0
TXN1100347,ACC203338,2024-09-24 07:28:28.870694637,1302.25,Debit,Fuel,Mobile App,0
TXN1110812,ACC202626,2024-03-18 12:03:03.258354902,108.93,Debit,Online Shopping,POS,0
TXN1013787,ACC203158,2024-07-10 20:17:00.528739929,97.19,Credit,Entertainment,POS,0
TXN1076074,ACC203744,2025-09-01 21:10:45.139017344,2268.13,Credit,Insurance,ATM,0
TXN1022917,ACC202608,2026-08-07 04:23:40.107727051,191.46,Credit,Transfer,POS,0
TXN1039387,ACC205700,2024-10-29 11:04:42.235545158,322.7,Debit,Transfer,ATM,0
TXN1083049,ACC202885,2024-07-31 13:11:48.853777170,90.19,Debit,Education,Online,0
