account_id,customer_id,account_type,open_date,balance,currency,is_active
ACC204988,CUST104888,Savings,2017-08-05 20:31:52.377014399,-21635.67,ZAR,1
ACC204989,CUST102891,Fixed Deposit,2016-10-06 23:30:28.345871687,64660.8,ZAR,1
ACC204990,CUST103437,Savings,2015-04-21 10:19:09.659136057,58610.57,ZAR,1
ACC204991,CUST104282,Current,2020-04-15 00:36:17.434239388,17624.65,ZAR,1
ACC204992,CUST102005,Fixed Deposit,2020-10-02 06:45:03.765190125,2915.95,ZAR,1
ACC204993,CUST101741,Current,2025-12-14 07:24:48.790410757,-24933.66,ZAR,1
ACC204994,CUST104990,Savings,2023-06-07 18:15:16.936686277,76544.62,ZAR,1
ACC204995,CUST102831,Savings,2026-03-27 18:01:28.070504904,-22586.44,ZAR ,1
ACC204996,CUST101080,Fixed Deposit,2023-10-07 17:10:58.164067268,-86534.21,ZAR,1
ACC204997,CUST104291,Fixed Deposit,2026-05-03 03:53:03.270009995,37317.81,ZAR,1
ACC204998,CUST103814,Savings,2017-11-15 21:39:05.120865345,-29030.39,ZAR,1
ACC204999,CUST102003,Current,2016-12-09 22:30:16.070567369,20610.81,ZAR,1
ACC205000,CUST101354,Savings,2019-07-14 05:22:46.658918381,-28752.09,ZAR,1
ACC205001,CUST103284,Savings,2020-09-11 05:11:48.688649654,1747.25,ZAR,1
ACC205002,CUST102717,Fixed Deposit,2024-07-20 07:22:49.145722389,27776.31,ZAR,1
ACC205003,CUST101183,Current,2021-04-09 07:50:39.130387306,35861.61,ZAR,1
ACC205004,CUST100272,Savings,2026-01-11 22:53:17.650950670,78550.84,ZAR,1
ACC205005,CUST104095,Current,2018-05-05 10:57:15.547924519,25055.86,ZAR,1
ACC205006,CUST104232,Fixed Deposit,2021-09-14 19:25:56.629135609,29286.96,ZAR,1
ACC205007,CUST104532,Credit Card,2022-07-19 11:52:31.584510803,15407.36,ZAR,1
ACC205008,CUST101830,Current,2016-10-21 07:34:53.768284559,61958.01,ZAR,1
ACC205009,CUST103520,Credit Card,2024-02-05 17:18:29.144047022,-20241.16,ZAR,1
ACC205010,CUST102922,Credit Card,2022-05-28 15:51:47.532044411,7497.34,ZAR,1
ACC205011,CUST101331,Business,2017-03-22 18:39:46.436504364,-718808.7808015199,ZAR,1
ACC205012,CUST104636,Current,2019-10-16 03:58:32.447913408,-11246.68,ZAR,1
ACC205013,CUST101680,Current,2022-06-03 09:18:58.749134779,80831.0,ZAR,1
ACC205014,CUST100151,Fixed Deposit,2023-06-30 06:09:13.475403309,37740.34,ZAR,1
ACC205015,CUST100828,Savings,2019-11-01 11:17:42.344183922,-24026.51,ZAR,1
ACC205016,CUST104840,Current,2023-05-15 02:55:58.283634663,41333.59,ZAR,1
ACC205017,CUST100343,Fixed Deposit,2018-01-07 15:48:58.166569710,77403.79,ZAR,1
ACC205018,CUST102625,Business,2018-07-14 03:52:54.308591366,-3787.09,ZAR,0
ACC205019,CUST102426,Current,2015-02-19 18:49:09.363345623,79464.98,ZAR,1
ACC205020,CUST103903,Current,2020-08-24 08:55:28.960326672,35275.98,ZAR,1
ACC205021,CUST104105,Credit Card,2017-03-07 15:50:44.437473774,33067.33,ZAR,1
ACC205022,CUST102365,Current,2021-12-21 16:09:47.690353394,72935.67,zar,1
ACC205023,CUST103158,Current,2026-03-08 17:31:15.192006826,33148.5,ZAR,1
ACC205024,CUST104079,Savings,2026-07-30 12:29:27.082686186,40611.54,ZAR,1
ACC205025,CUST104048,Savings,2019-05-03 17:33:24.871498346,28691.76,ZAR,1
ACC205026,CUST104402,Savings,2023-07-01 05:40:53.881901741,-45151.7,ZAR,1
ACC205027,CUST103536,Current,2026-02-15 18:59:34.778798819,41460.84,ZAR,1
ACC205028,CUST101908,Credit Card,2021-01-23 01:46:47.150266409,35086.4,ZAR,1
ACC205029,CUST102795,Savings,2018-11-13 12:38:57.350854158,9798.68,ZAR,1
ACC205030,CUST103613,Savings,2016-10-20 23:28:45.190969944,-76981.74,ZAR,1
ACC205031,CUST101482,Current,2017-01-14 17:57:41.678498268,49883.02,ZAR,1
ACC205032,CUST104993,Savings,2024-11-21 19:14:24.553331375,-9414.14,ZAR,1
ACC205033,CUST102218,Fixed Deposit,2017-12-31 13:16:29.548114777,-20070.24,ZAR,1
ACC205034,CUST103785,Savings,2018-02-18 21:56:00.029496908,-23874.79,ZAR,1
ACC205035,CUST102530,Credit Card,2023-08-25 08:58:29.791226387,-53361.01,ZAR,1
ACC205036,CUST104784,Savings,2024-09-09 16:37:40.028460979,43468.41,zar,1
ACC205037,CUST103338,Business,2017-05-31 17:02:19.761886835,,ZAR,0
ACC205038,CUST103683,Current,2022-12-22 21:33:52.136269808,1804.14,ZAR,1
ACC205039,CUST103872,Business,2020-03-04 02:16:15.094864607,57840.35,ZAR,1
ACC205040,CUST101649,Current,2018-03-16 14:55:20.884170294,21255.51,ZAR,1
ACC205041,CUST101745,Credit Card,2021-01-09 14:15:17.731019258,36029.66,ZAR,1
ACC205042,CUST104135,Savings,2024-01-02 18:45:51.410097599,22335.49,ZAR,1
ACC205043,CUST102310,Current,2016-02-25 20:22:29.649039030,56292.5,ZAR,1
ACC205044,CUST103331,Savings,2015-10-28 20:31:51.857911348,-23326.39,ZAR,1
ACC205045,CUST102589,Credit Card,2025-07-23 15:10:57.846831322,28982.33,ZAR,0
ACC205046,CUST100165,Current,2026-02-27 04:56:49.033011912,70392.65,ZAR,1
ACC205047,CUST102355,Current,2021-02-13 19:42:26.591923475,53046.55,ZAR,1
ACC205048,CUST100862,Savings,2016-08-30 11:45:52.132556200,38053.78,ZAR,1
ACC205049,CUST100434,Savings,2015-11-29 07:14:18.059203386,28900.6,ZAR,1
ACC205050,CUST101306,Current,2016-10-21 20:50:39.875878096,10565.07,ZAR,1
ACC205051,CUST101463,Current,2018-04-10 12:24:09.067101955,10890.6,ZAR,1
ACC205052,CUST103717,Current,2022-12-02 17:12:10.948701859,-37132.29,ZAR,1
ACC205053,CUST101260,Business,2016-04-11 08:02:40.683228493,45127.21,ZAR,1
ACC205054,CUST103985,Savings,2016-08-02 05:58:05.059188128,79593.12,ZAR,1
ACC205055,CUST101051,Current,2023-04-05 03:05:27.500220537,36761.6,ZAR,1
ACC205056,CUST104134,Savings,2017-12-24 19:48:22.616828680,25664.91,ZAR,1
ACC205057,CUST102630,Current,2017-07-02 22:01:08.250003338,48963.1,ZAR,1
ACC205058,CUST100336,Current,2021-09-30 14:15:45.462713003,-59738.43,ZAR,1
ACC205059,CUST100552,Credit Card,2015-11-30 06:34:58.950218678,4712.75,ZAR,0
ACC205060,CUST100360,Credit Card,2022-04-15 02:52:07.828328371,22045.98,ZAR,1
ACC205061,CUST102052,Savings,2015-03-23 07:35:42.608669519,-43270.73,ZAR,1
ACC205062,CUST101497,Savings,2017-09-12 16:53:07.044437647,31419.63,ZAR,1
ACC205063,CUST100231,Savings,2020-03-20 14:31:17.347058773,-49030.1,zar,1
ACC205064,CUST103406,Current,2022-04-22 21:13:44.201648712,52644.91,ZAR ,1
ACC205065,CUST104265,Savings,2017-05-12 06:34:35.376315355,34034.19,ZAR,1
ACC205066,CUST104210,Current,2025-03-08 00:06:22.069191217,17365.71,ZAR,1
ACC205067,CUST100753,Current,2025-08-23 11:28:00.781700134,55457.43,ZAR,1
ACC205068,CUST104346,Current,2020-07-26 11:04:42.074381351,30881.22,zar,1
ACC205069,CUST102128,Savings,2018-02-26 07:13:15.215290785,44015.57,ZAR,1
ACC205070,CUST101037,Fixed Deposit,2016-04-12 08:20:42.474134207,36341.93,ZAR,1
ACC205071,CUST100667,Business,2025-11-14 16:15:07.049566269,-9400.22,ZAR,1
ACC205072,CUST103837,Savings,2016-07-19 00:23:16.504382609,87730.51,ZAR,1
ACC205073,CUST101281,Fixed Deposit,2018-06-17 10:58:56.795823574,74829.58,ZAR,1
ACC205074,CUST103203,Credit Card,2018-10-23 11:52:57.456514597,42148.35,ZAR,1
ACC205075,CUST102771,Savings,2018-02-09 03:39:51.631822586,31014.68,zar,1
ACC205076,CUST104633,Current,2015-01-09 16:47:27.507001638,55013.23,ZAR,1
ACC205077,CUST103579,Savings,2017-05-26 00:52:34.121533871,75406.15,ZAR,0
ACC205078,CUST103864,Credit Card,2023-09-02 04:41:53.085059643,101162.25,ZAR,0
ACC205079,CUST102462,Fixed Deposit,2017-05-18 20:25:48.192895412,3339.68,ZAR,1
ACC205080,CUST102643,Current,2023-11-07 00:50:21.002881050,66832.7,ZAR,1
ACC205081,CUST100746,Current,2019-10-26 05:12:33.732708216,21511.92,ZAR,1
ACC205082,CUST103915,Credit Card,2015-12-09 17:08:30.375185728,-39366.44,ZAR,1
ACC205083,CUST103760,Current,2024-07-30 02:56:16.258055449,58522.62,ZAR,1
ACC205084,CUST101541,Current,2022-05-10 16:36:23.833060980,83693.73,ZAR ,1
ACC205085,CUST100699,Current,2022-02-02 07:00:20.609722376,,ZAR,1
ACC205086,CUST103930,Credit Card,2016-09-27 10:33:48.463551521,18236.34,ZAR,1
ACC205087,CUST103854,Current,2022-03-21 18:30:06.592480659,40501.14,ZAR,0
ACC205088,CUST103905,Savings,2024-03-23 09:42:18.623930931,52954.16,ZAR,1
ACC205089,CUST100149,Savings,2026-07-16 15:48:14.315431595,47918.36,ZAR,0
ACC205090,CUST104276,Current,2022-10-08 15:35:29.689576387,74203.15,ZAR,1
ACC205091,CUST101799,Current,2020-01-03 02:44:06.762310266,62719.35,ZAR,1
ACC205092,CUST101211,Savings,2024-06-25 20:10:47.275200605,1846.84,ZAR,1
ACC205093,CUST102631,Savings,2015-08-02 02:39:26.180131197,26059.14,ZAR,1
ACC205094,CUST104245,Fixed Deposit,2019-11-09 13:56:25.438956261,4809.04,ZAR,1
ACC205095,CUST104074,Fixed Deposit,2023-06-25 05:06:05.603241205,31449.12,ZAR,1
ACC205096,CUST100845,Current,2019-03-01 10:30:56.680841923,-49754.21,ZAR ,1
ACC205097,CUST104882,Credit Card,2015-09-07 05:15:48.105129242,102130.12,zar,0
ACC205098,CUST103859,Current,2016-04-14 06:35:34.876274347,-6187.32,ZAR,1
ACC205099,CUST104664,Current,2016-12-08 05:03:51.863321304,4473.76,ZAR,1
ACC205100,CUST104649,Savings,2024-08-17 07:18:38.887951612,28309.93,ZAR,1
ACC205101,CUST102627,Current,2023-05-08 02:56:04.519746542,-30107.74,ZAR,0
ACC205102,CUST100178,Current,2023-11-06 03:40:39.767302036,11584.66,ZAR,1
ACC205103,CUST100361,Current,2025-07-13 11:11:41.159343958,31744.16,ZAR,1
ACC205104,CUST103130,Credit Card,2018-07-04 00:28:07.331484318,90946.15,ZAR ,1
ACC205105,CUST100455,Savings,2023-08-10 05:01:30.217273712,30683.53,ZAR,1
ACC205106,CUST103297,Savings,2019-03-23 04:04:09.489441872,8774.28,ZAR,1
ACC205107,CUST100516,Fixed Deposit,2024-02-06 10:51:24.341725111,-20025.38,ZAR,1
ACC205108,CUST104075,Savings,2023-01-22 15:10:44.718733788,110532.29,ZAR,1
ACC205109,CUST101336,Savings,2026-06-18 20:19:04.592479944,28067.71,ZAR,1
ACC205110,CUST100514,Current,2023-10-08 09:47:08.233131170,28296.8,ZAR,1
ACC205111,CUST101700,Savings,2015-01-25 23:31:09.492881536,-29859.06,ZAR,1
ACC205112,CUST104547,Credit Card,2023-02-08 04:45:05.411853313,45989.48,ZAR,1
ACC205113,CUST102759,Savings,2016-03-05 22:44:59.457416534,1477.13,ZAR,1
ACC205114,CUST104968,Business,2021-04-28 23:37:28.041844368,83866.95,ZAR,1
ACC205115,CUST101291,Savings,2016-10-27 11:17:55.422689915,43575.51,ZAR,0
ACC205116,CUST103360,Savings,2020-09-23 16:46:02.299913883,30000.25,ZAR,1
ACC205117,CUST100933,Current,2024-03-06 19:20:23.751428366,-27912.13,ZAR,1
ACC205118,CUST102149,Savings,2018-05-07 22:30:18.616409302,21072.36,ZAR,1
ACC205119,CUST101883,Savings,2016-10-07 20:40:47.145056486,16447.37,zar,1
ACC205120,CUST103175,Savings,2018-08-23 07:29:55.900367498,29918.68,ZAR,1
ACC205121,CUST103366,Savings,2017-01-04 13:18:32.630795002,-53801.56,ZAR,1
ACC205122,CUST100273,Credit Card,2017-02-15 11:12:08.001392126,-11382.67,ZAR,0
ACC205123,CUST103477,Fixed Deposit,2023-01-28 06:18:01.410300732,5164.86,ZAR,1
ACC205124,CUST103765,Current,2023-02-27 06:56:39.206787825,45008.23,ZAR,1
ACC205125,CUST101908,Current,2021-02-16 06:25:28.832821131,-52216.08,ZAR,1
ACC205126,CUST100349,Current,2017-12-02 21:31:31.739029408,80268.77,ZAR,0
ACC205127,CUST102111,Savings,2021-02-18 10:01:42.664159060,74678.69,ZAR,1
ACC205128,CUST101612,Current,2025-12-26 08:05:52.919179678,-14776.15,ZAR,1
ACC205129,CUST103962,Business,2019-06-12 00:27:30.179564953,123761.24,ZAR,1
ACC205130,CUST100696,Savings,2019-11-27 16:17:48.246490717,34533.85,ZAR,0
ACC205131,CUST101484,Savings,2020-09-21 17:34:13.281764269,20641.83,ZAR,0
ACC205132,CUST103630,Savings,2017-01-24 16:20:24.954559803,48763.62,ZAR,1
ACC205133,CUST104702,Current,2017-11-01 03:19:19.978573322,41723.82,ZAR,1
ACC205134,CUST102972,Fixed Deposit,2023-01-01 16:32:34.573908806,29688.23,ZAR,1
ACC205135,CUST100011,Savings,2016-11-14 11:04:01.504799604,-18380.97,ZAR,1
ACC205136,CUST103496,Savings,2022-01-01 01:58:01.653365135,7512.87,ZAR,1
ACC205137,CUST100156,Savings,2019-06-21 07:34:18.153807640,39291.83,ZAR,1
ACC205138,CUST100322,Credit Card,2018-07-19 13:50:54.446257114,58364.69,ZAR,1
ACC205139,CUST103338,Current,2021-05-14 10:39:10.687624454,82582.61,ZAR ,1
ACC205140,CUST101852,Savings,2017-08-12 15:35:17.265658379,6711.74,zar,1
ACC205141,CUST100135,Savings,2018-08-02 21:27:12.768388510,28169.54,ZAR ,1
ACC205142,CUST102030,Savings,2021-01-27 18:57:21.749942064,-1412.52,ZAR,1
ACC205143,CUST101896,Business,2022-08-12 08:21:31.248540878,68753.76,ZAR,1
ACC205144,CUST103011,Current,2024-09-07 18:27:18.661638498,12546.49,ZAR,1
ACC205145,CUST104719,Savings,2024-07-20 07:19:52.974558592,1483.06,ZAR,1
ACC205146,CUST100511,Fixed Deposit,2020-10-06 10:28:54.690834284,27478.27,ZAR,1
ACC205147,CUST103328,Business,2015-11-10 22:38:44.820170403,-41921.24,ZAR,0
ACC205148,CUST103236,Savings,2017-03-06 11:59:13.318704605,46641.81,ZAR,1
ACC205149,CUST104884,Savings,2015-01-02 23:35:19.322196960,12607.73,ZAR,1
ACC205150,CUST101973,Business,2017-02-24 02:05:11.944151878,135702.77,ZAR ,1
ACC205151,CUST100809,Savings,2015-05-11 00:22:02.965874195,272.03,ZAR,1
ACC205152,CUST104529,Savings,2023-04-12 07:52:16.785666704,14306.59,ZAR,1
ACC205153,CUST100250,Current,2021-04-29 05:42:35.478363514,65689.55,ZAR,1
ACC205154,CUST102249,Credit Card,2015-06-01 03:24:31.619910002,56280.05,ZAR,1
ACC205155,CUST103267,Savings,2022-02-25 15:27:48.549563885,66436.6,ZAR,1
ACC205156,CUST100510,Savings,2024-06-05 20:32:11.887988567,13810.48,ZAR,1
ACC205157,CUST101483,Credit Card,2015-05-01 16:54:08.419339895,-20879.04,ZAR,1
ACC205158,CUST100517,Credit Card,2016-06-21 10:05:53.668569088,131726.87,ZAR,1
ACC205159,CUST104227,Savings,2020-06-16 04:39:32.964577913,45653.05,ZAR,1
ACC205160,CUST101271,Savings,2015-06-28 22:57:11.257566929,34028.14,ZAR,1
ACC205161,CUST103016,Current,2015-04-01 00:03:22.471486330,57233.0,ZAR,1
ACC205162,CUST101199,Savings,2021-09-29 14:59:39.129502535,-27128.5,zar,0
ACC205163,CUST103469,Current,2021-07-07 16:52:16.632917881,6742.54,ZAR,1
ACC205164,CUST103983,Savings,2024-05-05 03:15:19.482023239,-16719.98,ZAR,1
ACC205165,CUST100201,Credit Card,2015-11-26 12:21:33.297505379,31676.48,ZAR,1
ACC205166,CUST103611,Savings,2025-05-23 03:06:49.061454296,-30124.99,ZAR,1
ACC205167,CUST103304,Savings,2015-03-20 19:34:16.080807924,51950.73,ZAR,0
ACC205168,CUST100383,Savings,2018-06-28 18:10:33.493457794,72341.47,ZAR,1
ACC205169,CUST101321,Savings,2015-07-25 21:04:15.741291761,70869.49,ZAR,1
ACC205170,CUST104257,Current,2017-10-30 05:25:41.504316807,42616.68,ZAR ,1
ACC205171,CUST102217,Current,2024-06-10 04:01:41.086022615,32689.04,ZAR,1
ACC205172,CUST100480,Credit Card,2016-06-13 08:06:33.125726461,8280.57,ZAR,1
ACC205173,CUST103209,Current,2017-05-03 22:49:47.847712278,42941.82,ZAR,1
ACC205174,CUST103928,Current,2022-01-30 02:03:24.775704861,,ZAR,1
ACC205175,CUST102166,Credit Card,2015-04-02 15:10:18.249310970,-49785.66,ZAR,1
ACC205176,CUST100558,Savings,2021-12-23 05:48:13.435380936,330.26,ZAR,1
ACC205177,CUST100652,Credit Card,2025-05-11 05:01:17.481517315,56692.19,ZAR,1
ACC205178,CUST101881,Current,2015-10-22 05:20:33.785102367,-20029.37,ZAR,1
ACC205179,CUST102421,Savings,2015-01-25 23:26:35.848368645,-20815.53,ZAR,0
ACC205180,CUST103754,Current,2019-09-14 04:08:41.446155548,17012.19,ZAR,1
ACC205181,CUST103406,Business,2024-10-31 12:36:08.097207308,-61756.27,ZAR,1
ACC205182,CUST101268,Savings,2025-10-30 20:48:37.665075064,54183.87,ZAR,1
ACC205183,CUST103449,Current,2024-04-11 22:41:58.494405270,50647.27,ZAR,1
ACC205184,CUST100566,Current,2022-07-09 16:11:36.416244030,62886.88,ZAR,1
ACC205185,CUST100921,Savings,2019-12-10 08:00:23.604453325,33849.52,ZAR,1
ACC205186,CUST103935,Savings,2024-02-20 08:40:40.293691635,-9115.34,ZAR,1
ACC205187,CUST104504,Savings,2023-10-06 19:23:47.468163490,-24202.35,ZAR,1
ACC205188,CUST103454,Savings,2017-02-15 17:32:20.614155293,47038.24,ZAR,1
ACC205189,CUST102281,Credit Card,2023-04-16 17:52:02.777688742,53617.5,ZAR,1
ACC205190,CUST104456,Savings,2024-03-06 14:32:13.212733507,-19670.66,ZAR,1
ACC205191,CUST101767,Current,2025-06-07 16:55:27.281946182,-25027.0,ZAR,1
ACC205192,CUST103207,Savings,2023-06-14 06:51:15.770953178,24238.68,ZAR,1
ACC205193,CUST103427,Savings,2023-06-26 00:26:41.220610857,30464.02,ZAR,1
ACC205194,CUST100369,Current,2025-06-10 20:05:51.995138645,62394.83,ZAR,1
ACC205195,CUST104795,Current,2017-04-01 18:43:54.683519840,51495.31,ZAR,1
ACC205196,CUST103193,Current,2021-05-15 15:33:25.302114487,21798.68,ZAR,1
ACC205197,CUST101203,Current,2025-05-07 12:03:30.833192110,66420.34,ZAR,1
ACC205198,CUST104112,Current,2022-04-25 20:57:54.050117254,11018.35,ZAR,1
ACC205199,CUST101905,Savings,2025-10-14 13:56:25.781535387,12657.86,ZAR,1
ACC205200,CUST100418,Savings,2015-08-02 07:28:46.472181320,58930.51,ZAR,1
ACC205201,CUST103378,Savings,2017-06-24 00:53:32.086894751,63302.46,ZAR,1
ACC205202,CUST100678,Current,2017-07-25 06:56:48.342035532,64349.06,ZAR,1
ACC205203,CUST102984,Savings,2015-11-29 04:24:46.723868847,17820.32,ZAR,1
ACC205204,CUST103387,Current,2022-03-19 03:01:28.943112373,27864.62,ZAR,1
ACC205205,CUST100784,Savings,2019-08-26 03:31:30.149093151,-9654.13,ZAR,1
ACC205206,CUST103956,Current,2017-10-22 15:21:42.040098429,60997.88,ZAR,1
ACC205207,CUST102285,Savings,2023-06-06 07:38:57.165490389,1347.72,ZAR,1
ACC205208,CUST101765,Business,2022-10-31 04:52:32.811728001,-54862.57,ZAR,1
ACC205209,CUST100508,Fixed Deposit,2015-06-15 21:13:23.280957460,,ZAR,0
ACC205210,CUST103676,Business,2020-02-03 02:20:55.140790939,-9231.37,ZAR,1
ACC205211,CUST100821,Current,2023-05-05 12:58:02.510659218,-83279.19,ZAR,1
ACC205212,CUST100836,Business,2016-03-13 06:06:00.733336449,2060.73,ZAR,0
ACC205213,CUST101327,Savings,2024-03-16 15:26:14.301075459,56298.28,ZAR,1
ACC205214,CUST102220,Current,2022-02-18 21:28:55.049580574,41547.52,ZAR,1
ACC205215,CUST104395,Credit Card,2023-04-26 16:35:15.662759304,41472.51,ZAR,1
ACC205216,CUST103739,Current,2017-11-25 04:44:16.294431210,82027.33,ZAR,1
ACC205217,CUST103689,Savings,2023-08-29 18:31:53.827043056,1845.91,ZAR,1
ACC205218,CUST100994,Current,2017-01-04 17:38:55.455737352,-20815.71,ZAR,1
ACC205219,CUST103240,Business,2024-12-18 05:51:40.223710775,44758.37,ZAR,1
ACC205220,CUST101744,Current,2017-05-21 08:46:51.288033485,39282.87,ZAR,1
ACC205221,CUST102369,Savings,2018-02-08 14:21:53.773536682,-25649.29,ZAR,1
ACC205222,CUST103145,Savings,2022-10-08 17:09:47.446400881,17955.63,ZAR,1
ACC205223,CUST100833,Savings,2018-11-11 21:48:13.937394619,46539.92,ZAR,1
ACC205224,CUST101729,Credit Card,2018-07-31 06:43:05.081733465,35991.89,ZAR,1
ACC205225,CUST101976,Current,2015-09-22 13:59:56.714634657,54275.08,ZAR,1
ACC205226,CUST104370,Savings,2024-07-01 01:05:10.553025007,-1887.19,ZAR,1
ACC205227,CUST104835,Fixed Deposit,2020-04-27 02:27:47.603989601,-31736.92,ZAR,1
ACC205228,CUST104783,Current,2019-07-21 14:31:09.375227928,-11532.69,ZAR,1
ACC205229,CUST102638,Credit Card,2017-11-04 14:51:49.852092505,59574.2,ZAR,1
ACC205230,CUST103211,Credit Card,2021-06-06 14:21:23.829864979,66426.44,ZAR,1
ACC205231,CUST103581,Credit Card,2021-06-25 00:39:18.177275658,18298.7,ZAR,1
ACC205232,CUST103912,Business,2015-01-10 22:50:43.489935875,85504.11,ZAR,1
ACC205233,CUST103382,Fixed Deposit,2015-12-29 02:23:39.804497242,18515.89,ZAR,0
ACC205234,CUST104533,Savings,2022-02-05 16:02:46.617136240,,ZAR,1
ACC205235,CUST101915,Savings,2018-04-16 04:46:33.247103214,-31436.94,ZAR,1
ACC205236,CUST103509,Business,2026-05-24 12:19:36.304330826,21971.89,ZAR,1
ACC205237,CUST103053,Current,2017-11-17 11:56:28.568079948,67420.07,ZAR,1
ACC205238,CUST103866,Current,2016-10-05 03:59:58.231315136,75740.55,ZAR,1
ACC205239,CUST104647,Fixed Deposit,2015-07-08 19:42:26.610422134,67770.99,ZAR,1
ACC205240,CUST100401,Current,2022-12-13 23:29:35.736270905,44979.81,ZAR,1
ACC205241,CUST104263,Savings,2018-05-14 07:34:41.202186584,88869.31,ZAR,1
ACC205242,CUST104118,Savings,2018-03-04 21:09:52.215659618,-13747.58,ZAR ,1
ACC205243,CUST104350,Fixed Deposit,2016-04-12 03:21:52.585473299,72400.66,ZAR,1
ACC205244,CUST101372,Credit Card,2015-08-10 22:59:23.779148579,36249.61,ZAR,1
ACC205245,CUST102894,Fixed Deposit,2017-09-01 10:11:53.618063211,33422.78,ZAR,0
ACC205246,CUST100354,Credit Card,2019-08-05 16:40:00.701177120,-31922.06,ZAR,1
ACC205247,CUST100304,Savings,2022-09-01 12:34:15.478840828,38653.78,ZAR,1
ACC205248,CUST102947,Savings,2016-03-04 01:30:49.012870073,71160.85,ZAR,1
ACC205249,CUST104854,Savings,2019-03-29 21:08:39.806911707,-60148.71,ZAR,1
ACC205250,CUST101133,Savings,2026-06-29 21:46:44.155009747,56821.97,ZAR,1
ACC205251,CUST103951,Credit Card,2022-11-21 03:34:23.772647858,-66403.06,ZAR,1
ACC205252,CUST100399,Savings,2026-07-28 14:11:08.022858143,-31695.45,ZAR,1
ACC205253,CUST100323,Current,2015-12-02 21:31:00.531054974,21227.91,ZAR,1
ACC205254,CUST103047,Fixed Deposit,2019-09-09 14:53:45.975949764,88308.38,ZAR,1
ACC205255,CUST101394,Credit Card,2017-08-31 20:51:45.833209276,19876.36,ZAR ,1
ACC205256,CUST100492,Savings,2025-11-26 19:24:28.515183449,43798.62,ZAR,1
ACC205257,CUST104574,Savings,2025-06-26 08:42:13.732709408,-11394.05,ZAR,1
ACC205258,CUST104436,Current,2021-08-03 22:28:24.623473406,17229.16,ZAR,1
ACC205259,CUST100071,Current,2018-07-23 03:43:46.911411762,22804.83,ZAR,1
ACC205260,CUST104846,Fixed Deposit,2021-04-23 17:49:24.911495209,90168.65,ZAR,1
ACC205261,CUST100091,Current,2025-02-01 20:19:54.890873909,-4891.68,ZAR,1
ACC205262,CUST103690,Savings,2021-08-24 10:58:42.664017439,-1367.05,ZAR,1
ACC205263,CUST103919,Current,2023-11-12 01:35:10.680222034,68073.03,ZAR ,0
ACC205264,CUST101438,Current,2022-12-19 05:51:21.602450132,15127.25,ZAR,1
ACC205265,CUST100679,Credit Card,2016-02-17 13:42:36.774128437,29526.83,ZAR,1
ACC205266,CUST102812,Savings,2023-10-11 18:59:01.868108749,42407.49,ZAR,1
ACC205267,CUST104429,Current,2017-06-01 08:03:59.392243147,-460.29,ZAR,1
ACC205268,CUST100156,Current,2025-01-30 09:58:14.967895985,-57093.26,ZAR,1
ACC205269,CUST104255,Current,2018-08-02 19:41:16.194490433,68006.28,ZAR,1
ACC205270,CUST103106,Savings,2021-07-14 19:25:21.819762945,29645.75,ZAR,1
ACC205271,CUST104933,Current,2018-04-23 16:39:09.147387981,-26079.08,ZAR,1
ACC205272,CUST101319,Credit Card,2015-02-06 01:50:07.295700073,56123.88,ZAR,0
ACC205273,CUST103223,Savings,2024-01-13 23:17:48.239520073,105369.4,ZAR,1
ACC205274,CUST102275,Savings,2023-04-12 21:20:11.042532921,72704.2,ZAR,1
ACC205275,CUST103172,Savings,2025-09-12 00:43:15.477252960,108237.63,zar,1
ACC205276,CUST100894,Savings,2021-08-18 16:41:46.729242802,-24111.04,ZAR,1
ACC205277,CUST102489,Current,2017-03-06 20:46:36.832504272,34981.61,ZAR,1
ACC205278,CUST104932,Savings,2016-12-23 15:21:27.625301600,39193.62,ZAR,1
ACC205279,CUST104220,Savings,2019-07-05 17:31:51.182002306,20329.5,ZAR,1
ACC205280,CUST101037,Business,2018-10-30 16:20:44.795719624,11890.2,ZAR,0
ACC205281,CUST100294,Current,2019-09-22 21:50:12.819808483,-93381.32,ZAR,1
ACC205282,CUST102084,Credit Card,2017-08-09 13:59:11.165981054,92699.72,ZAR,1
ACC205283,CUST101143,Credit Card,2026-06-13 23:25:18.540733337,-39671.18,ZAR,1
ACC205284,CUST101273,Savings,2015-12-29 12:58:08.163599968,61148.28,ZAR,1
ACC205285,CUST100911,Current,2023-07-24 15:36:13.564945698,25438.67,ZAR,0
ACC205286,CUST102707,Current,2021-07-29 02:12:45.621518612,23780.44,ZAR,1
ACC205287,CUST100468,Savings,2021-06-08 06:16:08.569874763,16780.77,zar,1
ACC205288,CUST104526,Savings,2022-02-07 09:48:11.321618795,32960.73,ZAR,0
ACC205289,CUST100152,Savings,2025-06-21 02:44:13.154486418,50631.15,ZAR,1
ACC205290,CUST100816,Savings,2022-10-26 21:20:43.367224693,63067.87,ZAR,1
ACC205291,CUST102809,Savings,2018-02-19 18:41:11.487288713,19963.97,zar,1
ACC205292,CUST100704,Savings,2018-02-12 21:49:08.368674994,-23219.62,ZAR,1
ACC205293,CUST102519,Current,2024-08-03 21:37:13.523325205,-24592.38,ZAR,1
ACC205294,CUST100370,Savings,2020-07-15 06:01:11.965648651,66557.27,ZAR ,0
